topicid,type,qsid,qcount,qid,options,key,uid,ans,correct,mid,topicname,userid,user,name,group
OOPUY-PRE,pre,1,20,12,"46,45,48,47",46,501,48,0,17,OOP-Concept Yarsi University,501,1402018056,54a905b020765,41
OOPUY-PRE,pre,1,20,13,"50,49,52,51",51,501,51,1,17,OOP-Concept Yarsi University,501,1402018056,54a905b020765,41
OOPUY-PRE,pre,1,20,14,"53,56,55,54",55,501,54,0,17,OOP-Concept Yarsi University,501,1402018056,54a905b020765,41
OOPUY-PRE,pre,1,20,15,"57,60,59,58",57,501,59,0,17,OOP-Concept Yarsi University,501,1402018056,54a905b020765,41
OOPUY-PRE,pre,1,20,16,"64,63,62,61",61,501,64,0,17,OOP-Concept Yarsi University,501,1402018056,54a905b020765,41
OOPUY-PRE,pre,1,20,17,"67,66,65,68",67,501,65,0,17,OOP-Concept Yarsi University,501,1402018056,54a905b020765,41
OOPUY-PRE,pre,1,20,18,"71,70,69,72",70,501,72,0,17,OOP-Concept Yarsi University,501,1402018056,54a905b020765,41
OOPUY-PRE,pre,1,20,19,"75,74,73,76",73,501,76,0,17,OOP-Concept Yarsi University,501,1402018056,54a905b020765,41
OOPUY-PRE,pre,1,20,20,"78,77,80,79",78,501,78,1,17,OOP-Concept Yarsi University,501,1402018056,54a905b020765,41
OOPUY-PRE,pre,1,20,1,"3,2,1,4",3,502,1,0,17,OOP-Concept Yarsi University,502,1402018187,551205b520765,41
OOPUY-PRE,pre,1,20,2,"7,6,5,8",7,502,6,0,17,OOP-Concept Yarsi University,502,1402018187,551205b520765,41
OOPUY-PRE,pre,1,20,3,"11,10,9,12",11,502,11,1,17,OOP-Concept Yarsi University,502,1402018187,551205b520765,41
OOPUY-PRE,pre,1,20,4,"14,13,16,15",15,502,15,1,17,OOP-Concept Yarsi University,502,1402018187,551205b520765,41
OOPUY-PRE,pre,1,20,5,"18,17,20,19",19,502,19,1,17,OOP-Concept Yarsi University,502,1402018187,551205b520765,41
OOPUY-PRE,pre,1,20,6,"21,24,23,22",21,502,24,0,17,OOP-Concept Yarsi University,502,1402018187,551205b520765,41
OOPUY-PRE,pre,1,20,7,"25,28,27,26",25,502,25,1,17,OOP-Concept Yarsi University,502,1402018187,551205b520765,41
OOPUY-PRE,pre,1,20,8,"32,31,30,29",30,502,29,0,17,OOP-Concept Yarsi University,502,1402018187,551205b520765,41
OOPUY-PRE,pre,1,20,9,"35,34,33,36",35,502,35,1,17,OOP-Concept Yarsi University,502,1402018187,551205b520765,41
OOPUY-PRE,pre,1,20,10,"39,38,37,40",40,502,39,0,17,OOP-Concept Yarsi University,502,1402018187,551205b520765,41
OOPUY-PRE,pre,1,20,11,"43,42,41,44",42,502,44,0,17,OOP-Concept Yarsi University,502,1402018187,551205b520765,41
OOPUY-PRE,pre,1,20,12,"46,45,48,47",46,502,46,1,17,OOP-Concept Yarsi University,502,1402018187,551205b520765,41
OOPUY-PRE,pre,1,20,13,"50,49,52,51",51,502,49,0,17,OOP-Concept Yarsi University,502,1402018187,551205b520765,41
OOPUY-PRE,pre,1,20,14,"53,56,55,54",55,502,54,0,17,OOP-Concept Yarsi University,502,1402018187,551205b520765,41
OOPUY-PRE,pre,1,20,15,"57,60,59,58",57,502,59,0,17,OOP-Concept Yarsi University,502,1402018187,551205b520765,41
OOPUY-PRE,pre,1,20,16,"64,63,62,61",61,502,62,0,17,OOP-Concept Yarsi University,502,1402018187,551205b520765,41
OOPUY-PRE,pre,1,20,17,"67,66,65,68",67,502,66,0,17,OOP-Concept Yarsi University,502,1402018187,551205b520765,41
OOPUY-PRE,pre,1,20,18,"71,70,69,72",70,502,69,0,17,OOP-Concept Yarsi University,502,1402018187,551205b520765,41
OOPUY-PRE,pre,1,20,19,"75,74,73,76",73,502,75,0,17,OOP-Concept Yarsi University,502,1402018187,551205b520765,41
OOPUY-PRE,pre,1,20,20,"78,77,80,79",78,502,78,1,17,OOP-Concept Yarsi University,502,1402018187,551205b520765,41
OOPUY-PRE,pre,1,20,1,"3,2,1,4",3,562,3,1,17,OOP-Concept Yarsi University,562,stu58,4c35057a19549,
OOPUY-PRE,pre,1,20,2,"7,6,5,8",7,562,7,1,17,OOP-Concept Yarsi University,562,stu58,4c35057a19549,
OOPUY-PRE,pre,1,20,3,"11,10,9,12",11,562,11,1,17,OOP-Concept Yarsi University,562,stu58,4c35057a19549,
OOPUY-PRE,pre,1,20,4,"14,13,16,15",15,562,15,1,17,OOP-Concept Yarsi University,562,stu58,4c35057a19549,
OOPUY-PRE,pre,1,20,5,"18,17,20,19",19,562,19,1,17,OOP-Concept Yarsi University,562,stu58,4c35057a19549,
OOPUY-PRE,pre,1,20,6,"21,24,23,22",21,562,21,1,17,OOP-Concept Yarsi University,562,stu58,4c35057a19549,
OOPUY-PRE,pre,1,20,7,"25,28,27,26",25,562,25,1,17,OOP-Concept Yarsi University,562,stu58,4c35057a19549,
OOPUY-PRE,pre,1,20,8,"32,31,30,29",30,562,30,1,17,OOP-Concept Yarsi University,562,stu58,4c35057a19549,
OOPUY-PRE,pre,1,20,9,"35,34,33,36",35,562,35,1,17,OOP-Concept Yarsi University,562,stu58,4c35057a19549,
OOPUY-PRE,pre,1,20,10,"39,38,37,40",40,562,40,1,17,OOP-Concept Yarsi University,562,stu58,4c35057a19549,
OOPUY-PRE,pre,1,20,11,"43,42,41,44",42,562,42,1,17,OOP-Concept Yarsi University,562,stu58,4c35057a19549,
OOPUY-PRE,pre,1,20,12,"46,45,48,47",46,562,46,1,17,OOP-Concept Yarsi University,562,stu58,4c35057a19549,
OOPUY-PRE,pre,1,20,13,"50,49,52,51",51,562,51,1,17,OOP-Concept Yarsi University,562,stu58,4c35057a19549,
OOPUY-PRE,pre,1,20,14,"53,56,55,54",55,562,53,0,17,OOP-Concept Yarsi University,562,stu58,4c35057a19549,
OOPUY-PRE,pre,1,20,15,"57,60,59,58",57,562,57,1,17,OOP-Concept Yarsi University,562,stu58,4c35057a19549,
OOPUY-PRE,pre,1,20,16,"64,63,62,61",61,562,61,1,17,OOP-Concept Yarsi University,562,stu58,4c35057a19549,
OOPUY-PRE,pre,1,20,17,"67,66,65,68",67,562,67,1,17,OOP-Concept Yarsi University,562,stu58,4c35057a19549,
OOPUY-PRE,pre,1,20,18,"71,70,69,72",70,562,70,1,17,OOP-Concept Yarsi University,562,stu58,4c35057a19549,
OOPUY-PRE,pre,1,20,19,"75,74,73,76",73,562,73,1,17,OOP-Concept Yarsi University,562,stu58,4c35057a19549,
OOPUY-PRE,pre,1,20,20,"78,77,80,79",78,562,78,1,17,OOP-Concept Yarsi University,562,stu58,4c35057a19549,
OOPUY-PRE,pre,1,20,1,"3,2,1,4",3,563,3,1,17,OOP-Concept Yarsi University,563,stu59,4c49057b21820,
OOPUY-PRE,pre,1,20,2,"7,6,5,8",7,563,7,1,17,OOP-Concept Yarsi University,563,stu59,4c49057b21820,
OOPUY-PRE,pre,1,20,3,"11,10,9,12",11,563,11,1,17,OOP-Concept Yarsi University,563,stu59,4c49057b21820,
OOPUY-PRE,pre,1,20,4,"14,13,16,15",15,563,15,1,17,OOP-Concept Yarsi University,563,stu59,4c49057b21820,
OOPUY-PRE,pre,1,20,5,"18,17,20,19",19,563,19,1,17,OOP-Concept Yarsi University,563,stu59,4c49057b21820,
OOPUY-PRE,pre,1,20,6,"21,24,23,22",21,563,21,1,17,OOP-Concept Yarsi University,563,stu59,4c49057b21820,
OOPUY-PRE,pre,1,20,7,"25,28,27,26",25,563,25,1,17,OOP-Concept Yarsi University,563,stu59,4c49057b21820,
OOPUY-PRE,pre,1,20,8,"32,31,30,29",30,563,30,1,17,OOP-Concept Yarsi University,563,stu59,4c49057b21820,
OOPUY-PRE,pre,1,20,9,"35,34,33,36",35,563,35,1,17,OOP-Concept Yarsi University,563,stu59,4c49057b21820,
OOPUY-PRE,pre,1,20,10,"39,38,37,40",40,563,40,1,17,OOP-Concept Yarsi University,563,stu59,4c49057b21820,
OOPUY-PRE,pre,1,20,11,"43,42,41,44",42,563,42,1,17,OOP-Concept Yarsi University,563,stu59,4c49057b21820,
OOPUY-PRE,pre,1,20,12,"46,45,48,47",46,563,46,1,17,OOP-Concept Yarsi University,563,stu59,4c49057b21820,
OOPUY-PRE,pre,1,20,13,"50,49,52,51",51,563,49,0,17,OOP-Concept Yarsi University,563,stu59,4c49057b21820,
OOPUY-PRE,pre,1,20,14,"53,56,55,54",55,563,55,1,17,OOP-Concept Yarsi University,563,stu59,4c49057b21820,
OOPUY-PRE,pre,1,20,15,"57,60,59,58",57,563,57,1,17,OOP-Concept Yarsi University,563,stu59,4c49057b21820,
OOPUY-PRE,pre,1,20,16,"64,63,62,61",61,563,61,1,17,OOP-Concept Yarsi University,563,stu59,4c49057b21820,
OOPUY-PRE,pre,1,20,17,"67,66,65,68",67,563,67,1,17,OOP-Concept Yarsi University,563,stu59,4c49057b21820,
OOPUY-PRE,pre,1,20,18,"71,70,69,72",70,563,70,1,17,OOP-Concept Yarsi University,563,stu59,4c49057b21820,
OOPUY-PRE,pre,1,20,19,"75,74,73,76",73,563,73,1,17,OOP-Concept Yarsi University,563,stu59,4c49057b21820,
OOPUY-PRE,pre,1,20,20,"78,77,80,79",78,563,78,1,17,OOP-Concept Yarsi University,563,stu59,4c49057b21820,
OOPUY-PRE,pre,1,20,1,"3,2,1,4",3,564,3,1,17,OOP-Concept Yarsi University,564,stu60,4baa057321268,
OOPUY-PRE,pre,1,20,2,"7,6,5,8",7,564,7,1,17,OOP-Concept Yarsi University,564,stu60,4baa057321268,
OOPUY-PRE,pre,1,20,3,"11,10,9,12",11,564,11,1,17,OOP-Concept Yarsi University,564,stu60,4baa057321268,
OOPUY-PRE,pre,1,20,4,"14,13,16,15",15,564,15,1,17,OOP-Concept Yarsi University,564,stu60,4baa057321268,
OOPUY-PRE,pre,1,20,5,"18,17,20,19",19,564,19,1,17,OOP-Concept Yarsi University,564,stu60,4baa057321268,
OOPUY-PRE,pre,1,20,6,"21,24,23,22",21,564,21,1,17,OOP-Concept Yarsi University,564,stu60,4baa057321268,
OOPUY-PRE,pre,1,20,7,"25,28,27,26",25,564,25,1,17,OOP-Concept Yarsi University,564,stu60,4baa057321268,
OOPUY-PRE,pre,1,20,8,"32,31,30,29",30,564,30,1,17,OOP-Concept Yarsi University,564,stu60,4baa057321268,
OOPUY-PRE,pre,1,20,9,"35,34,33,36",35,564,35,1,17,OOP-Concept Yarsi University,564,stu60,4baa057321268,
OOPUY-PRE,pre,1,20,10,"39,38,37,40",40,564,40,1,17,OOP-Concept Yarsi University,564,stu60,4baa057321268,
OOPUY-PRE,pre,1,20,11,"43,42,41,44",42,564,42,1,17,OOP-Concept Yarsi University,564,stu60,4baa057321268,
OOPUY-PRE,pre,1,20,12,"46,45,48,47",46,564,46,1,17,OOP-Concept Yarsi University,564,stu60,4baa057321268,
OOPUY-PRE,pre,1,20,13,"50,49,52,51",51,564,51,1,17,OOP-Concept Yarsi University,564,stu60,4baa057321268,
OOPUY-PRE,pre,1,20,14,"53,56,55,54",55,564,53,0,17,OOP-Concept Yarsi University,564,stu60,4baa057321268,
OOPUY-PRE,pre,1,20,15,"57,60,59,58",57,564,59,0,17,OOP-Concept Yarsi University,564,stu60,4baa057321268,
OOPUY-PRE,pre,1,20,16,"64,63,62,61",61,564,61,1,17,OOP-Concept Yarsi University,564,stu60,4baa057321268,
OOPUY-PRE,pre,1,20,17,"67,66,65,68",67,564,67,1,17,OOP-Concept Yarsi University,564,stu60,4baa057321268,
OOPUY-PRE,pre,1,20,18,"71,70,69,72",70,564,69,0,17,OOP-Concept Yarsi University,564,stu60,4baa057321268,
OOPUY-PRE,pre,1,20,19,"75,74,73,76",73,564,73,1,17,OOP-Concept Yarsi University,564,stu60,4baa057321268,
OOPUY-PRE,pre,1,20,20,"78,77,80,79",78,564,77,0,17,OOP-Concept Yarsi University,564,stu60,4baa057321268,
OOPUY-PRE,pre,1,20,1,"3,2,1,4",3,565,4,0,17,OOP-Concept Yarsi University,565,stu61,4bbe057418565,
OOPUY-PRE,pre,1,20,2,"7,6,5,8",7,565,8,0,17,OOP-Concept Yarsi University,565,stu61,4bbe057418565,
OOPUY-PRE,pre,1,20,3,"11,10,9,12",11,565,9,0,17,OOP-Concept Yarsi University,565,stu61,4bbe057418565,
OOPUY-PRE,pre,1,20,4,"14,13,16,15",15,565,14,0,17,OOP-Concept Yarsi University,565,stu61,4bbe057418565,
OOPUY-PRE,pre,1,20,5,"18,17,20,19",19,565,17,0,17,OOP-Concept Yarsi University,565,stu61,4bbe057418565,
OOPUY-PRE,pre,1,20,6,"21,24,23,22",21,565,21,1,17,OOP-Concept Yarsi University,565,stu61,4bbe057418565,
OOPUY-PRE,pre,1,20,7,"25,28,27,26",25,565,25,1,17,OOP-Concept Yarsi University,565,stu61,4bbe057418565,
OOPUY-PRE,pre,1,20,8,"32,31,30,29",30,565,30,1,17,OOP-Concept Yarsi University,565,stu61,4bbe057418565,
OOPUY-PRE,pre,1,20,9,"35,34,33,36",35,565,35,1,17,OOP-Concept Yarsi University,565,stu61,4bbe057418565,
OOPUY-PRE,pre,1,20,10,"39,38,37,40",40,565,39,0,17,OOP-Concept Yarsi University,565,stu61,4bbe057418565,
OOPUY-PRE,pre,1,20,11,"43,42,41,44",42,565,41,0,17,OOP-Concept Yarsi University,565,stu61,4bbe057418565,
OOPUY-PRE,pre,1,20,12,"46,45,48,47",46,565,48,0,17,OOP-Concept Yarsi University,565,stu61,4bbe057418565,
OOPUY-PRE,pre,1,20,13,"50,49,52,51",51,565,49,0,17,OOP-Concept Yarsi University,565,stu61,4bbe057418565,
OOPUY-PRE,pre,1,20,14,"53,56,55,54",55,565,56,0,17,OOP-Concept Yarsi University,565,stu61,4bbe057418565,
OOPUY-PRE,pre,1,20,15,"57,60,59,58",57,565,59,0,17,OOP-Concept Yarsi University,565,stu61,4bbe057418565,
OOPUY-PRE,pre,1,20,16,"64,63,62,61",61,565,61,1,17,OOP-Concept Yarsi University,565,stu61,4bbe057418565,
OOPUY-PRE,pre,1,20,17,"67,66,65,68",67,565,67,1,17,OOP-Concept Yarsi University,565,stu61,4bbe057418565,
OOPUY-PRE,pre,1,20,18,"71,70,69,72",70,565,69,0,17,OOP-Concept Yarsi University,565,stu61,4bbe057418565,
OOPUY-PRE,pre,1,20,19,"75,74,73,76",73,565,73,1,17,OOP-Concept Yarsi University,565,stu61,4bbe057418565,
OOPUY-PRE,pre,1,20,20,"78,77,80,79",78,565,78,1,17,OOP-Concept Yarsi University,565,stu61,4bbe057418565,
OOPUY-PRE,pre,1,20,1,"3,2,1,4",3,566,1,0,17,OOP-Concept Yarsi University,566,stu62,4bd2057520975,
OOPUY-PRE,pre,1,20,2,"7,6,5,8",7,566,8,0,17,OOP-Concept Yarsi University,566,stu62,4bd2057520975,
OOPUY-PRE,pre,1,20,3,"11,10,9,12",11,566,9,0,17,OOP-Concept Yarsi University,566,stu62,4bd2057520975,
OOPUY-PRE,pre,1,20,4,"14,13,16,15",15,566,14,0,17,OOP-Concept Yarsi University,566,stu62,4bd2057520975,
OOPUY-PRE,pre,1,20,5,"18,17,20,19",19,566,19,1,17,OOP-Concept Yarsi University,566,stu62,4bd2057520975,
OOPUY-PRE,pre,1,20,6,"21,24,23,22",21,566,21,1,17,OOP-Concept Yarsi University,566,stu62,4bd2057520975,
OOPUY-PRE,pre,1,20,7,"25,28,27,26",25,566,25,1,17,OOP-Concept Yarsi University,566,stu62,4bd2057520975,
OOPUY-PRE,pre,1,20,8,"32,31,30,29",30,566,30,1,17,OOP-Concept Yarsi University,566,stu62,4bd2057520975,
OOPUY-PRE,pre,1,20,9,"35,34,33,36",35,566,35,1,17,OOP-Concept Yarsi University,566,stu62,4bd2057520975,
OOPUY-PRE,pre,1,20,10,"39,38,37,40",40,566,39,0,17,OOP-Concept Yarsi University,566,stu62,4bd2057520975,
OOPUY-PRE,pre,1,20,11,"43,42,41,44",42,566,42,1,17,OOP-Concept Yarsi University,566,stu62,4bd2057520975,
OOPUY-PRE,pre,1,20,12,"46,45,48,47",46,566,47,0,17,OOP-Concept Yarsi University,566,stu62,4bd2057520975,
OOPUY-PRE,pre,1,20,13,"50,49,52,51",51,566,52,0,17,OOP-Concept Yarsi University,566,stu62,4bd2057520975,
OOPUY-PRE,pre,1,20,14,"53,56,55,54",55,566,55,1,17,OOP-Concept Yarsi University,566,stu62,4bd2057520975,
OOPUY-PRE,pre,1,20,15,"57,60,59,58",57,566,59,0,17,OOP-Concept Yarsi University,566,stu62,4bd2057520975,
OOPUY-PRE,pre,1,20,16,"64,63,62,61",61,566,61,1,17,OOP-Concept Yarsi University,566,stu62,4bd2057520975,
OOPUY-PRE,pre,1,20,17,"67,66,65,68",67,566,67,1,17,OOP-Concept Yarsi University,566,stu62,4bd2057520975,
OOPUY-PRE,pre,1,20,18,"71,70,69,72",70,566,70,1,17,OOP-Concept Yarsi University,566,stu62,4bd2057520975,
OOPUY-PRE,pre,1,20,19,"75,74,73,76",73,566,73,1,17,OOP-Concept Yarsi University,566,stu62,4bd2057520975,
OOPUY-PRE,pre,1,20,20,"78,77,80,79",78,566,78,1,17,OOP-Concept Yarsi University,566,stu62,4bd2057520975,
OOPUY-PRE,pre,1,20,1,"3,2,1,4",3,567,3,1,17,OOP-Concept Yarsi University,567,stu63,4be6057620834,
OOPUY-PRE,pre,1,20,2,"7,6,5,8",7,567,7,1,17,OOP-Concept Yarsi University,567,stu63,4be6057620834,
OOPUY-PRE,pre,1,20,3,"11,10,9,12",11,567,11,1,17,OOP-Concept Yarsi University,567,stu63,4be6057620834,
OOPUY-PRE,pre,1,20,4,"14,13,16,15",15,567,15,1,17,OOP-Concept Yarsi University,567,stu63,4be6057620834,
OOPUY-PRE,pre,1,20,5,"18,17,20,19",19,567,19,1,17,OOP-Concept Yarsi University,567,stu63,4be6057620834,
OOPUY-PRE,pre,1,20,6,"21,24,23,22",21,567,21,1,17,OOP-Concept Yarsi University,567,stu63,4be6057620834,
OOPUY-PRE,pre,1,20,7,"25,28,27,26",25,567,25,1,17,OOP-Concept Yarsi University,567,stu63,4be6057620834,
OOPUY-PRE,pre,1,20,8,"32,31,30,29",30,567,30,1,17,OOP-Concept Yarsi University,567,stu63,4be6057620834,
OOPUY-PRE,pre,1,20,9,"35,34,33,36",35,567,35,1,17,OOP-Concept Yarsi University,567,stu63,4be6057620834,
OOPUY-PRE,pre,1,20,10,"39,38,37,40",40,567,40,1,17,OOP-Concept Yarsi University,567,stu63,4be6057620834,
OOPUY-PRE,pre,1,20,11,"43,42,41,44",42,567,42,1,17,OOP-Concept Yarsi University,567,stu63,4be6057620834,
OOPUY-PRE,pre,1,20,12,"46,45,48,47",46,567,46,1,17,OOP-Concept Yarsi University,567,stu63,4be6057620834,
OOPUY-PRE,pre,1,20,13,"50,49,52,51",51,567,51,1,17,OOP-Concept Yarsi University,567,stu63,4be6057620834,
OOPUY-PRE,pre,1,20,14,"53,56,55,54",55,567,55,1,17,OOP-Concept Yarsi University,567,stu63,4be6057620834,
OOPUY-PRE,pre,1,20,15,"57,60,59,58",57,567,57,1,17,OOP-Concept Yarsi University,567,stu63,4be6057620834,
OOPUY-PRE,pre,1,20,16,"64,63,62,61",61,567,61,1,17,OOP-Concept Yarsi University,567,stu63,4be6057620834,
OOPUY-PRE,pre,1,20,17,"67,66,65,68",67,567,67,1,17,OOP-Concept Yarsi University,567,stu63,4be6057620834,
OOPUY-PRE,pre,1,20,18,"71,70,69,72",70,567,70,1,17,OOP-Concept Yarsi University,567,stu63,4be6057620834,
OOPUY-PRE,pre,1,20,19,"75,74,73,76",73,567,73,1,17,OOP-Concept Yarsi University,567,stu63,4be6057620834,
OOPUY-PRE,pre,1,20,20,"78,77,80,79",78,567,78,1,17,OOP-Concept Yarsi University,567,stu63,4be6057620834,
OOPUY-PRE,pre,1,20,1,"3,2,1,4",3,568,4,0,17,OOP-Concept Yarsi University,568,stu64,4bfa057721685,
OOPUY-PRE,pre,1,20,2,"7,6,5,8",7,568,8,0,17,OOP-Concept Yarsi University,568,stu64,4bfa057721685,
OOPUY-PRE,pre,1,20,3,"11,10,9,12",11,568,9,0,17,OOP-Concept Yarsi University,568,stu64,4bfa057721685,
OOPUY-PRE,pre,1,20,4,"14,13,16,15",15,568,14,0,17,OOP-Concept Yarsi University,568,stu64,4bfa057721685,
OOPUY-PRE,pre,1,20,5,"18,17,20,19",19,568,17,0,17,OOP-Concept Yarsi University,568,stu64,4bfa057721685,
OOPUY-PRE,pre,1,20,6,"21,24,23,22",21,568,21,1,17,OOP-Concept Yarsi University,568,stu64,4bfa057721685,
OOPUY-PRE,pre,1,20,7,"25,28,27,26",25,568,25,1,17,OOP-Concept Yarsi University,568,stu64,4bfa057721685,
OOPUY-PRE,pre,1,20,8,"32,31,30,29",30,568,30,1,17,OOP-Concept Yarsi University,568,stu64,4bfa057721685,
OOPUY-PRE,pre,1,20,9,"35,34,33,36",35,568,35,1,17,OOP-Concept Yarsi University,568,stu64,4bfa057721685,
OOPUY-PRE,pre,1,20,10,"39,38,37,40",40,568,39,0,17,OOP-Concept Yarsi University,568,stu64,4bfa057721685,
OOPUY-PRE,pre,1,20,11,"43,42,41,44",42,568,42,1,17,OOP-Concept Yarsi University,568,stu64,4bfa057721685,
OOPUY-PRE,pre,1,20,12,"46,45,48,47",46,568,48,0,17,OOP-Concept Yarsi University,568,stu64,4bfa057721685,
OOPUY-PRE,pre,1,20,13,"50,49,52,51",51,568,51,1,17,OOP-Concept Yarsi University,568,stu64,4bfa057721685,
OOPUY-PRE,pre,1,20,14,"53,56,55,54",55,568,55,1,17,OOP-Concept Yarsi University,568,stu64,4bfa057721685,
OOPUY-PRE,pre,1,20,15,"57,60,59,58",57,568,59,0,17,OOP-Concept Yarsi University,568,stu64,4bfa057721685,
OOPUY-PRE,pre,1,20,16,"64,63,62,61",61,568,61,1,17,OOP-Concept Yarsi University,568,stu64,4bfa057721685,
OOPUY-PRE,pre,1,20,17,"67,66,65,68",67,568,67,1,17,OOP-Concept Yarsi University,568,stu64,4bfa057721685,
OOPUY-PRE,pre,1,20,18,"71,70,69,72",70,568,70,1,17,OOP-Concept Yarsi University,568,stu64,4bfa057721685,
OOPUY-PRE,pre,1,20,19,"75,74,73,76",73,568,73,1,17,OOP-Concept Yarsi University,568,stu64,4bfa057721685,
OOPUY-PRE,pre,1,20,20,"78,77,80,79",78,568,79,0,17,OOP-Concept Yarsi University,568,stu64,4bfa057721685,
OOPUY-PRE,pre,1,20,1,"3,2,1,4",3,569,3,1,17,OOP-Concept Yarsi University,569,stu65,4c0e057821050,
OOPUY-PRE,pre,1,20,2,"7,6,5,8",7,569,7,1,17,OOP-Concept Yarsi University,569,stu65,4c0e057821050,
OOPUY-PRE,pre,1,20,3,"11,10,9,12",11,569,11,1,17,OOP-Concept Yarsi University,569,stu65,4c0e057821050,
OOPUY-PRE,pre,1,20,4,"14,13,16,15",15,569,15,1,17,OOP-Concept Yarsi University,569,stu65,4c0e057821050,
OOPUY-PRE,pre,1,20,5,"18,17,20,19",19,569,19,1,17,OOP-Concept Yarsi University,569,stu65,4c0e057821050,
OOPUY-PRE,pre,1,20,6,"21,24,23,22",21,569,22,0,17,OOP-Concept Yarsi University,569,stu65,4c0e057821050,
OOPUY-PRE,pre,1,20,7,"25,28,27,26",25,569,25,1,17,OOP-Concept Yarsi University,569,stu65,4c0e057821050,
OOPUY-PRE,pre,1,20,8,"32,31,30,29",30,569,30,1,17,OOP-Concept Yarsi University,569,stu65,4c0e057821050,
OOPUY-PRE,pre,1,20,9,"35,34,33,36",35,569,35,1,17,OOP-Concept Yarsi University,569,stu65,4c0e057821050,
OOPUY-PRE,pre,1,20,10,"39,38,37,40",40,569,38,0,17,OOP-Concept Yarsi University,569,stu65,4c0e057821050,
OOPUY-PRE,pre,1,20,11,"43,42,41,44",42,569,41,0,17,OOP-Concept Yarsi University,569,stu65,4c0e057821050,
OOPUY-PRE,pre,1,20,12,"46,45,48,47",46,569,46,1,17,OOP-Concept Yarsi University,569,stu65,4c0e057821050,
OOPUY-PRE,pre,1,20,13,"50,49,52,51",51,569,49,0,17,OOP-Concept Yarsi University,569,stu65,4c0e057821050,
OOPUY-PRE,pre,1,20,14,"53,56,55,54",55,569,53,0,17,OOP-Concept Yarsi University,569,stu65,4c0e057821050,
OOPUY-PRE,pre,1,20,15,"57,60,59,58",57,569,57,1,17,OOP-Concept Yarsi University,569,stu65,4c0e057821050,
OOPUY-PRE,pre,1,20,16,"64,63,62,61",61,569,61,1,17,OOP-Concept Yarsi University,569,stu65,4c0e057821050,
OOPUY-PRE,pre,1,20,17,"67,66,65,68",67,569,66,0,17,OOP-Concept Yarsi University,569,stu65,4c0e057821050,
OOPUY-PRE,pre,1,20,18,"71,70,69,72",70,569,69,0,17,OOP-Concept Yarsi University,569,stu65,4c0e057821050,
OOPUY-PRE,pre,1,20,19,"75,74,73,76",73,569,74,0,17,OOP-Concept Yarsi University,569,stu65,4c0e057821050,
OOPUY-PRE,pre,1,20,20,"78,77,80,79",78,569,78,1,17,OOP-Concept Yarsi University,569,stu65,4c0e057821050,
OOPUY-PRE,pre,1,20,1,"3,2,1,4",3,571,3,1,17,OOP-Concept Yarsi University,571,stu67,4c36057a18814,
OOPUY-PRE,pre,1,20,2,"7,6,5,8",7,571,8,0,17,OOP-Concept Yarsi University,571,stu67,4c36057a18814,
OOPUY-PRE,pre,1,20,3,"11,10,9,12",11,571,11,1,17,OOP-Concept Yarsi University,571,stu67,4c36057a18814,
OOPUY-PRE,pre,1,20,4,"14,13,16,15",15,571,15,1,17,OOP-Concept Yarsi University,571,stu67,4c36057a18814,
OOPUY-PRE,pre,1,20,5,"18,17,20,19",19,571,17,0,17,OOP-Concept Yarsi University,571,stu67,4c36057a18814,
OOPUY-PRE,pre,1,20,6,"21,24,23,22",21,571,21,1,17,OOP-Concept Yarsi University,571,stu67,4c36057a18814,
OOPUY-PRE,pre,1,20,7,"25,28,27,26",25,571,25,1,17,OOP-Concept Yarsi University,571,stu67,4c36057a18814,
OOPUY-PRE,pre,1,20,8,"32,31,30,29",30,571,30,1,17,OOP-Concept Yarsi University,571,stu67,4c36057a18814,
OOPUY-PRE,pre,1,20,9,"35,34,33,36",35,571,35,1,17,OOP-Concept Yarsi University,571,stu67,4c36057a18814,
OOPUY-PRE,pre,1,20,10,"39,38,37,40",40,571,39,0,17,OOP-Concept Yarsi University,571,stu67,4c36057a18814,
OOPUY-PRE,pre,1,20,11,"43,42,41,44",42,571,42,1,17,OOP-Concept Yarsi University,571,stu67,4c36057a18814,
OOPUY-PRE,pre,1,20,12,"46,45,48,47",46,571,46,1,17,OOP-Concept Yarsi University,571,stu67,4c36057a18814,
OOPUY-PRE,pre,1,20,13,"50,49,52,51",51,571,51,1,17,OOP-Concept Yarsi University,571,stu67,4c36057a18814,
OOPUY-PRE,pre,1,20,14,"53,56,55,54",55,571,53,0,17,OOP-Concept Yarsi University,571,stu67,4c36057a18814,
OOPUY-PRE,pre,1,20,15,"57,60,59,58",57,571,57,1,17,OOP-Concept Yarsi University,571,stu67,4c36057a18814,
OOPUY-PRE,pre,1,20,16,"64,63,62,61",61,571,61,1,17,OOP-Concept Yarsi University,571,stu67,4c36057a18814,
OOPUY-PRE,pre,1,20,17,"67,66,65,68",67,571,67,1,17,OOP-Concept Yarsi University,571,stu67,4c36057a18814,
OOPUY-PRE,pre,1,20,18,"71,70,69,72",70,571,70,1,17,OOP-Concept Yarsi University,571,stu67,4c36057a18814,
OOPUY-PRE,pre,1,20,19,"75,74,73,76",73,571,73,1,17,OOP-Concept Yarsi University,571,stu67,4c36057a18814,
